seat,ons_id,ons_region_id,constituency_name,county_name,region_name,country_name,constituency_type,declaration_time,mp_firstname,mp_surname,mp_gender,result,first_party,second_party,electorate,valid_votes,invalid_votes,majority,con,lab,ld,brexit,green,snp,pc,dup,sf,sdlp,uup,alliance,other,other_winner,con_share,lab_share,ld_share,brexit_share,green_share,snp_share,pc_share,dup_share,sf_share,sdlp_share,uup_share,alliance_share,other_share,swing_needed,new_con_share,new_lab_share,new_ld_share,new_brexit_share,new_green_share,new_snp_share,new_pc_share,new_dup_share,new_sf_share,new_sdlp_share,new_uup_share,new_alliance_share,new_other_share,new_first_party,changed,new_swing_needed
10,S14000004,S92000003,Angus,Scotland,Scotland,Scotland,County,2019-12-13 01:55:00,Dave,Doogan,Male,SNP gain from Con,SNP,Con,63952,43170,92,3795,17421,2051,2482,0,0,21216,0,0,0,0,0,0,0,0,0.403544127866574,0.04750984479962937,0.05749362983553394,0.0,0.0,0.4914523974982627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08790826963168868,0.425089554951194,0.07804308896792111,0.0,0.0,0.0,0.49686735608088456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNP,FALSE,0.07177780112969057
11,W07000057,W92000004,Arfon,Gwynedd,Wales,Wales,County,2019-12-13 01:55:00,Hywel,Williams,Male,PC hold,PC,Lab,42215,29074,92,2781,4428,10353,0,1159,0,0,13134,0,0,0,0,0,0,0,0.15230102497076425,0.35609135309898876,0.0,0.03986379583132696,0.0,0.0,0.45174382609892,0.0,0.0,0.0,0.0,0.0,0.0,0.09565247299993124,0.1523010249707302,0.3560913530990399,0.0,0.03986379583132338,0.0,0.0,0.45174382609902025,0.0,0.0,0.0,0.0,0.0,0.0,PC,FALSE,0.09565247299998036
12,S14000005,S92000003,Argyll and Bute,Scotland,Scotland,Scotland,County,2019-12-13 05:43:00,Brendan,O'Hara,Male,SNP hold,SNP,Con,66525,48050,142,4110,16930,3248,6832,0,0,21040,0,0,0,0,0,0,0,0,0.35234131113423517,0.06759625390218522,0.14218522372528616,0.0,0.0,0.43787721123829343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08553590010405826,0.40498619473906255,0.1441996859851727,0.0,0.0,0.0,0.45081411927576426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNP,FALSE,0.0458279245367017
13,E14000534,E12000008,Arundel and South Downs,West Sussex,South East,England,County,2019-12-13 08:09:00,Andrew,Griffith,Male,Con hold,CON,LD,81726,61408,287,22521,35566,9722,13045,0,2519,0,0,0,0,0,0,0,556,0,0.5791753517457009,0.15831813444502346,0.21243160500260552,0.0,0.04102071391349661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009054194893173528,0.3667437467430954,0.6699506166511476,0.2776485144675404,0.0,0.0,0.04292611015024997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009474758731059529,CON,FALSE,0.3923021021836072
14,E14000535,E12000004,Ashfield,Nottinghamshire,East Midlands,England,County,2019-12-13 04:13:00,Lee,Anderson,Male,Con gain from Lab,CON,Ashfield Independents,78204,48980,118,5733,19231,11971,1105,2501,674,0,0,0,0,0,0,0,13498,0,0.3926296447529604,0.2444058799510004,0.022560228664761126,0.05106165781951817,0.013760718660677828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2755818701510821,0.11704777460187832,0.40090979708639896,0.2571956050957429,0.0,0.05128521496686035,0.013820965568838016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2767884172821601,CON,FALSE,0.12412137980423887
15,E14000536,E12000008,Ashford,Kent,South East,England,County,2019-12-13 03:03:00,Damian,Green,Male,Con hold,CON,Lab,89553,60059,279,24029,37270,13241,6048,0,2638,0,0,0,0,0,0,0,862,0,0.6205564528213923,0.22046654123445278,0.10070097737225062,0.0,0.04392347524933815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014352553322566143,0.4000899115869395,0.6637365960600505,0.2767845984952524,0.0,0.0,0.044830025360886816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014648780083807603,CON,FALSE,0.38695199756479814
16,E14000537,E12000002,Ashton-Under-Lyne,Greater Manchester,North West,England,Borough,2019-12-13 04:05:00,Angela,Rayner,Female,Lab hold,LAB,Con,67978,38579,125,4263,14281,18544,1395,3151,1208,0,0,0,0,0,0,0,0,0,0.3701754840716452,0.4806760154488193,0.03615956867725965,0.08167655978641229,0.03131237201586355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11050053137717414,0.38368645333553925,0.5025188850675805,0.0,0.08225899947046532,0.03153566212641122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAB,FALSE,0.11883243173204122
17,E14000538,E12000008,Aylesbury,Buckinghamshire,South East,England,County,2019-12-13 04:29:00,Rob,Butler,Male,Con hold,CON,Lab,86665,60576,279,17373,32737,15364,10081,0,2394,0,0,0,0,0,0,0,0,0,0.5404285525620708,0.25363180137348124,0.1664190438457475,0.0,0.039520602218700476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28679675118858955,0.60963815889041,0.3494804561904358,0.0,0.0,0.04088138491915769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.2601577026999742
18,S14000006,S92000003,"Ayr, Carrick and Cumnock",Scotland,Scotland,Scotland,County,2019-12-13 03:52:00,Allan,Dorans,Male,SNP gain from Con,SNP,Con,71970,46592,138,2329,17943,6219,2158,0,0,20272,0,0,0,0,0,0,0,0,0.3851090315934066,0.13347785027472528,0.04631696428571429,0.0,0.0,0.43509615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04998712225274726,0.40255953056894733,0.15861361414208708,0.0,0.0,0.0,0.43882685528896626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNP,FALSE,0.03626732472001892
19,E14000539,E12000008,Banbury,Oxfordshire,South East,England,County,2019-12-13 04:53:00,Victoria,Prentis,Female,Con hold,CON,Lab,90116,62921,355,16813,34148,17335,8831,0,2607,0,0,0,0,0,0,0,0,0,0.5427122900144625,0.2755042036839847,0.14035059836938382,0.0,0.04143290793216891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2672080863304778,0.5998367365733458,0.3575239754915956,0.0,0.0,0.04263928793505815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.2423127610817502
20,S14000007,S92000003,Banff and Buchan,Scotland,Scotland,Scotland,County,2019-12-13 05:03:00,David,Duguid,Male,Con hold,CON,SNP,66655,42260,96,4118,21182,1734,2280,0,0,17064,0,0,0,0,0,0,0,0,0.5012304779933744,0.04103170847136772,0.05395172740179839,0.0,0.0,0.4037860861334595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09744439185991488,0.5227888632265855,0.06917184655630434,0.0,0.0,0.0,0.40803929021710733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.11474957300947813
21,E14000540,E12000007,Barking,London,London,England,Borough,2019-12-13 03:42:00,Margaret,Hodge,Female,Lab hold,LAB,Con,77953,44499,120,15427,11792,27219,1482,3186,820,0,0,0,0,0,0,0,0,0,0.26499471898244903,0.6116766668913908,0.033304119193689745,0.07159711454189982,0.018427380390570576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34668194790894175,0.27646526135497984,0.6329272091990116,0.0,0.07206080599475204,0.018546723451254406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAB,FALSE,0.35646194784403173
22,E14000541,E12000003,Barnsley Central,South Yorkshire,Yorkshire and The Humber,England,Borough,2019-12-13 02:14:00,Daniel,Jarvis,Male,Lab hold,LAB,Brexit,65277,36903,105,3571,7892,14804,1176,11233,900,0,0,0,0,0,0,0,898,0,0.21385795192802753,0.40115979730645207,0.03186732785952361,0.3043925968078476,0.02438826111698236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02433406498116684,0.09676720049860449,0.22472171335002794,0.41999334500611785,0.0,0.3062631992545001,0.024538135789998382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024483606599353842,LAB,FALSE,0.11373014575161777
23,E14000542,E12000003,Barnsley East,South Yorkshire,Yorkshire and The Humber,England,County,2019-12-13 02:00:00,Stephanie,Peacock,Female,Lab hold,LAB,Brexit,69504,38070,110,3217,10377,14329,1330,11112,922,0,0,0,0,0,0,0,0,0,0.27257683215130024,0.37638560546361965,0.03493564486472288,0.29188337273443654,0.024218544785920674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08450223272918311,0.28485356347214796,0.3968845164289788,0.0,0.2938778840068702,0.02438403609200282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAB,FALSE,0.10300663242210861
24,E14000543,E12000002,Barrow and Furness,Cumbria,North West,England,County,2019-12-13 03:20:00,Simon,Fell,Male,Con gain from Lab Coop,CON,Lab,70158,46046,92,5789,23876,18087,2025,1355,703,0,0,0,0,0,0,0,0,0,0.518524953307562,0.3928028493245885,0.04397776136906572,0.029427094644485948,0.015267341354297876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1257221039829735,0.536111663681528,0.41881109947118494,0.0,0.029679133104020906,0.01539810374326693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.11730056421034302
25,E14000544,E12000006,Basildon and Billericay,Essex,East,England,Borough,2019-12-13 01:48:00,John,Baron,Male,Con hold,CON,Lab,69906,44128,185,20412,29590,9178,3741,0,1395,0,0,0,0,0,0,0,224,0,0.6705493110949964,0.20798585931834662,0.08477610587382162,0.0,0.03161258158085569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005076142131979695,0.46256345177664976,0.7069079367013653,0.2557905617715782,0.0,0.0,0.032140577288598746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051609242384560135,CON,FALSE,0.4511173749297871
26,E14000545,E12000008,Basingstoke,Hampshire,South East,England,Borough,2019-12-13 02:58:00,Maria,Miller,Female,Con hold,CON,Lab,82928,54713,244,14198,29593,15395,6841,0,2138,0,0,0,0,0,0,0,746,0,0.5408769396669896,0.28137736918099904,0.12503426973479795,0.0,0.039076636265604155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013634785151609307,0.25949957048599054,0.5912925512138213,0.3546637048299925,0.0,0.0,0.04006432891065519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013979415045532616,CON,FALSE,0.2366288463838288
27,E14000546,E12000004,Bassetlaw,Nottinghamshire,East Midlands,England,County,2019-12-13 03:38:00,Brendan,Clarke-Smith,Male,Con gain from Lab,CON,Lab,80024,50841,211,14013,28078,14065,3332,5366,0,0,0,0,0,0,0,0,0,0,0.5522708050589091,0.2766468008103696,0.06553765661572353,0.10554473751499774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27562400424853956,0.5790745817618629,0.31400882513740613,0.0,0.10691659310073184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.26506575662445675
28,E14000547,E12000009,Bath,Avon,South West,England,Borough,2019-12-13 02:59:00,Wera,Hobhouse,Female,LD hold,LD,Con,67805,52138,192,12322,16097,6639,28419,642,0,0,0,0,0,0,0,0,341,0,0.3087383482296981,0.12733514902758064,0.5450726917027887,0.012313475775825693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006540335264106793,0.23633434347309062,0.5277347614615706,0.4504891807622344,0.0,0.014222003145795435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007554054630399149,CON,TRUE,0.07724558069933624
29,E14000548,E12000003,Batley and Spen,West Yorkshire,Yorkshire and The Humber,England,Borough,2019-12-13 05:16:00,Tracy,Brabin,Female,Lab hold,LAB,Con,79558,52927,104,3525,19069,22594,2462,1678,692,0,0,0,0,0,0,0,6432,0,0.3602886995295407,0.42688986717554367,0.046516900636726054,0.03170404519432426,0.013074612201711792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12152587526215353,0.06660116764600299,0.37761623191945726,0.4545378040350565,0.0,0.03199790134836695,0.013195797218754381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12265226547836458,LAB,FALSE,0.07692157211559925
30,E14000549,E12000007,Battersea,London,London,England,Borough,2019-12-13 02:34:00,Marsha,De Cordova,Female,Lab hold,LAB,Con,79350,59977,157,5668,21622,27290,9150,386,1529,0,0,0,0,0,0,0,0,0,0.36050486019640865,0.4550077529719726,0.15255848075095454,0.006435800390149557,0.025493105690514696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09450289277556395,0.41845109772010436,0.5485834120866805,0.0,0.006644741104219915,0.026320749088995433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAB,FALSE,0.13013231436657613
31,E14000550,E12000008,Beaconsfield,Buckinghamshire,South East,England,County,2019-12-13 04:09:00,Joy,Morrissey,Female,Con hold,CON,Ind,77720,57868,167,15712,32477,5756,0,0,2033,0,0,0,0,0,0,0,17602,0,0.5612255477984378,0.099467754199212,0.0,0.0,0.03513167899357158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3041750190087786,0.2570505287896592,0.5612255477983964,0.09946775419919521,0.0,0.0,0.03513167899357416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30417501900876853,CON,FALSE,0.25705052878962786
32,E14000551,E12000007,Beckenham,London,London,England,Borough,2019-12-13 04:16:00,Bob,Stewart,Male,Con hold,CON,Lab,68662,50555,236,14258,27282,13024,8194,0,2055,0,0,0,0,0,0,0,0,0,0.5396498862624864,0.2576204134111364,0.16208090198793393,0.0,0.04064879833844328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28202947285135005,0.6068641723238869,0.3511116842518021,0.0,0.0,0.04202414342431195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.2557524880720848
33,E14000552,E12000006,Bedford,Bedfordshire,East,England,Borough,2019-12-13 03:49:00,Mohammad,Yasin,Male,Lab hold,LAB,Con,71581,47301,140,145,20346,20491,4608,896,960,0,0,0,0,0,0,0,0,0,0.43013889769772307,0.433204372000592,0.09741865922496352,0.018942517071520688,0.020295554005200736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003065474302868909,0.46714994986016684,0.4928433731596616,0.0,0.019313568197324354,0.020693108782847656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAB,FALSE,0.025693423299494755
34,N06000001,N92000002,Belfast East,Northern Ireland,Northern Ireland,Northern Ireland,Borough,2019-12-13 03:08:00,Gavin,Robinson,Male,DUP hold,DUP,Alliance,66245,42445,169,1819,0,0,0,0,0,0,0,20874,0,0,2516,19055,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4917893744846272,0.0,0.0,0.059276711037813644,0.4489339144775592,0.0,0.04285546000706797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4917893744846774,0.0,0.0,0.059276711037805706,0.4489339144775129,0.0,DUP,FALSE,0.0428554600071645
35,N06000002,N92000002,Belfast North,Northern Ireland,Northern Ireland,Northern Ireland,Borough,2019-12-13 02:57:00,John,Finucane,Male,SF gain from DUP,SF,DUP,72225,49037,388,1943,0,0,0,0,0,0,0,21135,23078,0,0,4824,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43100108081652627,0.47062422252584785,0.0,0.0,0.09837469665762587,0.0,0.039623141709321574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4310010808166109,0.4706242225257514,0.0,0.0,0.09837469665762898,0.0,SF,FALSE,0.0396231417091405
36,N06000003,N92000002,Belfast South,Northern Ireland,Northern Ireland,Northern Ireland,Borough,2019-12-13 03:43:00,Claire,Hanna,Female,SDLP gain from DUP,SDLP,DUP,69984,47352,172,15401,0,0,0,0,0,0,0,11678,0,27079,1259,6786,550,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24662105085318467,0.0,0.5718660246663287,0.02658810609900321,0.14330968068930564,0.011615137692177733,0.3252449738131441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24662105085322583,0.0,0.5718660246663726,0.026588106099006005,0.14330968068929936,0.011615137692175847,SDLP,FALSE,0.32524497381314676
37,N06000004,N92000002,Belfast West,Northern Ireland,Northern Ireland,Northern Ireland,Borough,2019-12-13 02:50:00,Paul,Maskey,Male,SF hold,SF,PBPA,65644,38782,206,14672,0,0,0,0,0,0,0,5220,20866,2985,0,1882,7829,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1345985250889588,0.5380331081429529,0.0769686968181115,0.0,0.04852766747460162,0.20187200247537518,0.33616110566757773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13459852508892592,0.5380331081430004,0.07696869681809428,0.0,0.04852766747460476,0.20187200247533807,SF,FALSE,0.33616110566766233
38,E14000553,E12000007,Bermondsey and Old Southwark,London,London,England,Borough,2019-12-13 04:03:00,Neil,Coyle,Male,Lab hold,LAB,LD,93248,58615,276,16126,9678,31723,15597,1617,0,0,0,0,0,0,0,0,0,0,0.16511131962808154,0.5412095879894225,0.26609229719355115,0.02758679518894481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2751172907958714,0.2556105790407646,0.7151451184883978,0.0,0.029244302470834458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAB,FALSE,0.4595345394476332
39,S14000008,S92000003,"Berwickshire, Roxburgh and Selkirk",Scotland,Scotland,Scotland,County,2019-12-13 03:40:00,John,Lamont,Male,Con hold,CON,SNP,74518,53146,170,5148,25747,2513,4287,0,0,20599,0,0,0,0,0,0,0,0,0.48445790840326647,0.047284837993452,0.08066458435253829,0.0,0.0,0.38759266925074326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09686523915252321,0.516159546744952,0.09006843630304918,0.0,0.0,0.0,0.39377201695200176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.12238752979295026
40,E14000554,E12000001,Berwick-Upon-Tweed,Northumberland,North East,England,County,2019-12-13 03:41:00,Anne-Marie,Trevelyan,Female,Con hold,CON,Lab,59939,42109,178,14835,23947,9112,7656,0,1394,0,0,0,0,0,0,0,0,0,0.5686907786933909,0.21639079531691563,0.18181386401956826,0.0,0.03310456197012515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3522999833764753,0.6456602208691563,0.3199689337987338,0.0,0.0,0.034370845332112966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.3256912870704225
41,E14000555,E12000007,Bethnal Green and Bow,London,London,England,Borough,2019-12-13 04:26:00,Rushanara,Ali,Female,Lab hold,LAB,Con,88262,60562,240,37524,6528,44052,5892,1081,2570,0,0,0,0,0,0,0,439,0,0.10779036359433308,0.7273868102110234,0.0972887289059146,0.017849476569466,0.042435850863577824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007248769855685083,0.6195964466166903,0.1390766703736595,0.7920462782872286,0.0,0.018204423593540024,0.04327971196614074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007392915779430233,LAB,FALSE,0.6529696079135692
42,E14000556,E12000003,Beverley and Holderness,Humberside,Yorkshire and The Humber,England,County,2019-12-13 02:27:00,Graham,Stuart,Male,Con hold,CON,Lab,79696,53542,248,20448,33250,12802,4671,0,1378,0,0,0,0,0,0,0,1441,0,0.6210078069552875,0.2391020133726794,0.08723992379813977,0.0,0.025736804751410106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026913451122483285,0.38190579358260807,0.6580506789220143,0.28839595105375143,0.0,0.0,0.026178270270803137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027375099753430554,CON,FALSE,0.36965472786826287
43,E14000557,E12000008,Bexhill and Battle,East Sussex,South East,England,County,2019-12-13 03:42:00,Huw,Merriman,Male,Con hold,CON,Lab,81963,59093,352,26059,37590,11531,7280,0,2692,0,0,0,0,0,0,0,0,0,0.636115952820131,0.19513309529047435,0.12319564076963431,0.0,0.045555311119760376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44098285752965666,0.6884657333652229,0.264832870567372,0.0,0.0,0.04670139606740585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.4236328627978509
44,E14000558,E12000007,Bexleyheath and Crayford,London,London,England,Borough,2019-12-13 03:44:00,David,Evennett,Male,Con hold,CON,Lab,65466,43246,167,13103,25856,12753,2819,0,1298,0,0,0,0,0,0,0,520,0,0.5978818850298293,0.2948943254867502,0.06518521944226055,0.0,0.03001433658604264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012024233455117236,0.3029875595430791,0.6250785709875846,0.3323484356148388,0.0,0.0,0.03039589957648695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01217709382108879,CON,FALSE,0.2927301353727458
45,E14000559,E12000002,Birkenhead,Merseyside,North West,England,Borough,2019-12-13 02:04:00,Mick,Whitley,Male,Lab hold,LAB,Birkenhead Social Justice Party,63762,42329,73,17705,5540,24990,1620,1489,1405,0,0,0,0,0,0,0,7285,0,0.13087953885043352,0.5903753927567389,0.03827163410427839,0.03517682912424106,0.03319237402253774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17210423114177043,0.41827116161496847,0.14329628964294716,0.6144917022516297,0.0,0.03543115041447823,0.033432348107684424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17334850958325976,LAB,FALSE,0.44114319266837
46,E14000560,E12000005,"Birmingham, Edgbaston",West Midlands,West Midlands,England,Borough,2019-12-13 03:47:00,Preet Kaur,Gill,Female,Lab hold,LAB,Con,68828,42328,149,5614,15603,21217,3349,1047,1112,0,0,0,0,0,0,0,0,0,0.3686212436212436,0.5012521262521262,0.07912020412020412,0.024735399735399736,0.02627102627102627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13263088263088263,0.3980264285960524,0.5501747612743108,0.0,0.025119663828499422,0.026679146301137883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAB,FALSE,0.15214833267825834
47,E14000561,E12000005,"Birmingham, Erdington",West Midlands,West Midlands,England,Borough,2019-12-13 03:30:00,Jack,Dromey,Male,Lab hold,LAB,Con,66148,35229,92,3601,14119,17720,1301,1441,648,0,0,0,0,0,0,0,0,0,0.40077776831587614,0.5029946918731727,0.03692980215163644,0.040903800845894005,0.01839393681342076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10221692355729656,0.41465576842410073,0.5256259885057888,0.0,0.041193867048361456,0.018524376021747536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAB,FALSE,0.11097022008168805
48,E14000562,E12000005,"Birmingham, Hall Green",West Midlands,West Midlands,England,Borough,2019-12-13 04:27:00,Tahir,Ali,Male,Lab hold,LAB,Con,80283,52911,180,28508,7381,35889,3673,877,818,0,0,0,0,0,0,0,4273,0,0.13949840297858668,0.6782899586097408,0.06941845740961237,0.016575003307440796,0.015459923267373514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08075825442724575,0.5387915556311542,0.16187493504562023,0.7237673205852301,0.0,0.01680491652341579,0.015674369117621576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08187845872811374,LAB,FALSE,0.5618923855396099
49,E14000563,E12000005,"Birmingham, Hodge Hill",West Midlands,West Midlands,England,Borough,2019-12-13 04:00:00,Liam,Byrne,Male,Lab hold,LAB,Con,78295,45003,131,28655,6742,35397,760,1519,328,0,0,0,0,0,0,0,257,0,0.14981223473990624,0.7865475634957669,0.016887763038019688,0.03375330533519987,0.007288402995355865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005710730395751394,0.6367353287558607,0.15529569298612886,0.7978011146054718,0.0,0.03386214318838281,0.00731190451994052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005729144700075317,LAB,FALSE,0.6425054216193429
50,E14000564,E12000005,"Birmingham, Ladywood",West Midlands,West Midlands,England,Borough,2019-12-13 03:34:00,Shabana,Mahmood,Female,Lab hold,LAB,Con,74912,42118,153,28582,4773,33355,2228,831,931,0,0,0,0,0,0,0,0,0,0.11332446934802222,0.791941687639489,0.05289899805308894,0.01973028158981908,0.022104563369580704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6786172182914668,0.13064097005482175,0.8270956821834883,0.0,0.01993237343357799,0.022330974328112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAB,FALSE,0.6964547121286665
51,E14000565,E12000005,"Birmingham, Northfield",West Midlands,West Midlands,England,Borough,2019-12-13 04:07:00,Gary,Sambrook,Male,Con gain from Lab,CON,Lab,73694,43098,140,1640,19957,18317,1961,1655,954,0,0,0,0,0,0,0,254,0,0.46306093090166595,0.42500812102649776,0.04550095132024688,0.03840085386792891,0.022135597939579563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005893544944080932,0.03805280987516818,0.48066504592675774,0.45231095358679513,0.0,0.03874422661720827,0.022333530025871094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005946243843366081,CON,FALSE,0.02835409233996261
52,E14000566,E12000005,"Birmingham, Perry Barr",West Midlands,West Midlands,England,Borough,2019-12-13 03:53:00,Khalid,Mahmood,Male,Lab hold,LAB,Con,72006,42147,115,15317,11277,26594,1901,1382,845,0,0,0,0,0,0,0,148,0,0.26756352765321373,0.6309820390537879,0.045104040619735684,0.03278999691555745,0.020048876551118703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035115192065864713,0.3634185114005742,0.2835529342827145,0.659600120868334,0.0,0.03307893801315901,0.020225544588364265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035424622474294542,LAB,FALSE,0.3760471865856195
53,E14000567,E12000005,"Birmingham, Selly Oak",West Midlands,West Midlands,England,Borough,2019-12-13 03:20:00,Stephen,McCabe,Male,Lab hold,LAB,Con,82665,49467,160,12414,15300,27714,3169,1436,1848,0,0,0,0,0,0,0,0,0,0.30929710716235065,0.5602522894050579,0.06406291062728688,0.029029453979420625,0.037358238825883926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25095518224270724,0.3324216302247697,0.6003462865861178,0.0,0.029398681930441137,0.03783340125867329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAB,FALSE,0.26792465636134805
54,E14000568,E12000005,"Birmingham, Yardley",West Midlands,West Midlands,England,Borough,2019-12-13 04:19:00,Jess,Phillips,Female,Lab hold,LAB,Con,74704,42678,107,10659,12720,23379,3754,2246,579,0,0,0,0,0,0,0,0,0,0.29804583157598763,0.547799803177281,0.08796101035662403,0.052626646047143726,0.013566708842963588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24975397160129342,0.3294250422217034,0.6032098112724312,0.0,0.0535582722308607,0.013806874275008096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAB,FALSE,0.27378476905072785
55,E14000569,E12000001,Bishop Auckland,Durham,North East,England,County,2019-12-13 02:48:00,Dehenna,Davison,Female,Con gain from Lab,CON,Lab,68170,44805,131,7962,24067,16105,2133,2500,0,0,0,0,0,0,0,0,0,0,0.5371498716661087,0.3594464903470595,0.04760629394040844,0.05579734404642339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17770338131904923,0.5560203391616813,0.3876796092974065,0.0,0.056300051540914546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.16834072986427473
